transaction_id,date,product_id,store_id,customer_id,quantity,discount,returned
tT29189,2024-02-25,43077,2,C014142,2,0,0
tT2919,2024-10-30,19306,5,C003714,2,0,0
tT29191,2023-02-14,9746,3,C020771,4,NULL,0
tT29192,2023-06-10,27440,5,C003005,4,10,0
tT29193,2022-06-09,6366,1,C014277,2,20,0
tT29194,2022-06-02,1454,4,C022346,2,0,0
tT29195,2022-10-15,5736,1,C005200,2,0,0
tT29196,2022-04-20,21876,1,C002674,1,0,0
tT29197,2020-04-12,34712,4,C009420,4,10,0
tT29198,2021-10-31,34009,3,NULL,4,0,0
tT29199,2024-06-04,19597,5,C001864,4,0,0
tT292,2022-06-11,22253,1,C021261,4,30,0
tT2921,2021-06-20,47293,1,C019793,2,20,0
tT2922,2020-11-27,39472,4,C014518,1,30,0
tT2923,2020-01-30,8825,4,C023398,3,0,0
tT2924,2024-08-06,9753,1,C022108,1,0,0
tT2925,2024-06-06,3640,5,C022727,3,30,0
tT2926,2021-09-28,12133,1,C024158,3,20,1
tT2927,2021-10-06,25753,2,NULL,1,30,0
tT2928,2022-05-17,18567,3,C013037,1,0,0
tT2929,2024-11-06,14185,2,C024692,2,0,0
tT2921,2022-01-15,30495,4,C019164,1,0,1
tT29211,2022-09-30,48777,2,C015300,2,0,1
tT29212,2024-03-28,43790,4,C005650,2,0,0
tT29213,2022-06-26,38879,1,C013669,4,10,0
tT29214,2021-11-27,19195,2,C023835,2,0,0
tT29215,2023-01-05,26413,2,C002357,4,10,0
tT29216,2020-02-29,46058,1,C014695,3,10,0
tT29217,2023-03-15,9900,3,C002992,4,0,0
tT29218,2022-07-11,25366,5,C000265,2,20,0
tT29219,2024-05-21,25304,5,C001496,3,0,0
tT2922,2021-09-23,46482,2,C015599,2,0,0
tT29221,2024-04-21,39846,1,C010032,2,0,0
tT29222,2021-10-15,6694,5,C013666,4,0,0
tT29223,2021-03-28,45879,5,C017876,3,0,0
tT29224,2021-01-28,6199,5,C004921,1,NULL,0
tT29225,2024-05-19,9968,5,C014634,4,0,0
tT29226,2022-11-03,6797,3,C024505,1,0,0
tT29227,2024-07-07,43035,5,C005748,1,0,0
tT29228,2023-05-31,40925,4,C021682,1,0,0
tT29229,2020-02-29,6978,3,C007496,2,20,0
tT2923,2022-05-20,21658,3,C014936,1,0,0
tT29231,2020-09-24,26233,1,C018105,3,0,0
tT29232,2021-05-11,32276,2,C012200,4,0,0
tT29233,2024-10-21,33655,1,C022449,1,0,1
tT29234,2024-05-21,7158,1,C001460,1,NULL,0
tT29235,2022-01-26,48742,5,C023265,3,10,0
tT29236,2021-06-12,34580,4,C017253,3,0,0
tT29237,2024-06-24,2788,5,C010139,3,20,1
tT29238,2022-04-08,48638,5,C023976,3,0,0
tT29239,2024-11-28,40499,1,C011263,3,0,0
tT2924,2022-02-19,24296,1,C023526,3,30,0
tT29241,2024-05-23,14713,4,C007848,1,0,0
tT29242,2020-09-24,1285,1,C021508,3,0,0
tT29243,2024-10-15,18198,2,C000831,3,0,0
tT29244,2023-07-21,43704,3,C020021,1,0,0
tT29245,2021-01-12,25695,1,C008464,2,0,0
tT29246,2024-04-26,321,3,C016781,4,20,0
tT29247,2022-05-07,47462,2,C003225,1,0,0
tT29248,2021-11-20,26684,1,C017559,2,0,0
tT29249,2023-12-05,48077,1,C008585,2,30,0
tT2925,2021-08-15,48672,4,C005308,1,10,0
tT29251,2020-04-20,25369,2,C010773,1,0,0
tT29252,2020-08-10,43707,4,C024339,3,0,0
tT29253,2022-03-23,47128,5,C024026,4,30,0
tT29254,2023-07-19,17701,3,C019910,1,0,0
tT29255,2021-11-15,26597,2,C005229,2,20,0
tT29256,2023-05-21,10811,4,C001548,3,0,0
tT29257,2023-05-30,27359,4,C014761,3,0,0
tT29258,2021-12-11,30353,2,C020482,3,0,0
tT29259,2021-04-13,32890,2,C004191,3,0,0
tT2926,2020-04-19,12361,2,C001407,4,0,0
tT29261,2020-01-19,1413,3,C022994,1,0,0
tT29262,2023-11-23,12016,5,C000529,2,10,0
tT29263,2023-10-14,999999,4,C021890,3,0,0
tT29264,2022-05-21,5469,1,C022678,3,10,0
tT29265,2020-11-24,42232,1,C001709,3,20,0
tT29266,2024-10-18,621,4,C006264,1,20,1
tT29267,2021-01-17,9593,2,C013805,4,30,0
tT29268,2020-08-30,14832,2,C014628,3,30,0
tT29269,2020-12-24,41792,1,C002571,3,0,1
tT2927,2020-11-07,12768,5,C016510,4,0,0
tT29271,2021-08-25,30935,3,C008010,4,10,0
tT29272,2021-01-05,4528,5,C004754,2,0,0
tT29273,2024-04-09,9817,1,C013571,2,0,0
tT29274,2024-06-22,36215,5,C012763,2,0,0
tT29275,2022-07-14,10323,3,C012811,2,0,0
tT29276,2022-05-26,24104,5,NULL,3,10,0
tT29277,2024-12-10,20778,3,C003633,3,20,0
tT29278,2022-09-06,11615,2,C012277,2,10,0
tT29279,2023-11-22,40065,1,C017242,3,10,0
tT2928,2023-09-06,35796,5,C018406,1,0,0
tT29281,2022-08-28,9286,5,C004348,2,0,0
tT29282,2021-09-28,3652,1,C013338,4,0,0
tT29283,2022-04-01,19905,2,C011861,4,20,0
tT29284,2020-10-02,38996,4,C007044,2,10,1
tT29285,2024-04-13,33181,5,C004095,4,0,0
tT29286,2021-10-09,8401,4,C018283,4,0,1
tT29287,2023-06-09,25099,3,C014175,1,0,0
tT29288,2020-05-17,1539,2,C002888,4,30,0
tT29289,2022-03-10,31426,3,C001342,3,10,0
tT2929,2020-02-26,5492,2,C002356,4,0,0
tT29291,2020-07-31,13995,3,C010966,3,20,0
tT29292,2020-06-10,999999,4,C011801,4,NULL,0
tT29293,2020-12-28,41622,2,C023832,4,0,1
tT29294,2021-07-29,45869,5,C006086,2,30,0
tT29295,2023-12-23,1668,4,C009499,3,0,0
tT29296,2020-07-23,45628,1,C002861,4,0,0
tT29297,2020-07-08,35798,4,C020686,1,0,0
tT29298,2022-02-01,11659,2,C006382,4,10,0
tT29299,2024-10-10,42055,4,C020787,1,0,0
tT293,2022-10-27,16535,3,C009333,2,0,0
tT2931,2024-07-27,12358,5,C012826,3,0,0
tT2932,2021-05-29,37246,3,C008943,3,0,0
tT2933,2022-12-28,8943,5,C017920,4,0,0
tT2934,2024-06-20,37862,5,NULL,1,0,0
tT2935,2022-11-24,49111,2,C015433,1,0,0
tT2936,2023-08-02,22828,3,C012433,1,0,0
tT2937,2022-03-06,32575,2,C019354,1,0,0
tT2938,2020-05-02,17005,1,C020800,4,0,0
tT2939,2020-01-13,4331,2,C020720,1,0,0
tT2931,2024-04-06,12800,999,C020070,3,0,0
tT29311,2023-01-04,7181,5,C002104,2,0,0
tT29312,2020-01-31,37847,1,C011356,3,20,0
tT29313,2020-08-09,27472,3,C004616,3,0,0
tT29314,2022-08-29,7005,2,C016428,3,10,0
tT29315,2023-04-20,11232,2,C002387,1,10,0
tT29316,2022-11-23,27083,2,C016018,3,0,1
tT29317,2022-03-22,43690,4,C023853,4,20,0
tT29318,2022-09-12,15982,4,C004108,1,10,0
tT29319,2023-12-27,48660,4,C003938,3,30,0
tT2932,2022-10-09,39704,4,C011613,1,0,0
tT29321,2023-02-18,38994,4,C016865,4,0,0
tT29322,2020-09-18,49632,2,C017403,1,30,0
tT29323,2021-02-05,42692,2,C001249,4,0,0
tT29324,2024-11-26,27461,1,C009566,3,0,0
tT29325,2020-06-11,10671,3,C021941,4,0,0
tT29326,2020-12-20,29419,3,C015675,4,10,0
tT29327,2023-03-29,18451,4,C019910,4,0,0
tT29328,2023-05-04,43226,3,C003291,3,0,0
tT29329,2024-12-12,32915,4,C016185,4,20,1
tT2933,2022-01-03,43347,4,C016176,1,0,0
tT29331,2022-06-28,45529,2,C017254,2,0,0
tT29332,2024-05-27,9266,4,C007588,3,NULL,0
tT29333,2020-01-28,32715,2,C001129,3,0,0
tT29334,2024-06-30,12404,2,C017035,3,0,0
tT29335,2021-07-13,37908,5,C019570,1,0,0
tT29336,2022-07-02,12049,5,C010004,4,0,0
tT29337,2020-10-03,48478,2,C000356,1,10,0
tT29338,2024-01-11,9409,4,C024292,2,0,1
tT29339,2022-04-16,24706,1,C003077,4,0,0
tT2934,2024-06-11,2334,3,C008923,2,0,0
tT29341,2021-06-22,31878,3,C009434,4,NULL,0
tT29342,2024-10-12,8937,5,C011178,1,0,0
tT29343,2020-12-02,39076,2,NULL,1,10,1
tT29344,2023-07-31,29196,5,C009320,1,0,0
tT29345,2024-07-20,26780,4,C007756,2,30,1
tT29346,2022-05-20,38694,2,C013032,2,10,0
tT29347,2020-06-04,15153,4,C020047,4,0,0
tT29348,2020-10-28,31038,4,C015348,2,10,0
tT29349,2024-02-04,12455,3,C004809,4,0,0
tT2935,2020-08-15,14839,5,C005213,4,10,0
tT29351,2020-12-03,38291,3,C008094,2,20,0
tT29352,2020-04-19,22517,3,C017766,3,NULL,0
tT29353,2021-02-21,14408,4,C001385,2,0,0
tT29354,2022-12-18,17401,2,C021783,4,10,0
tT29355,2021-05-29,31286,5,C010043,3,20,0
tT29356,2021-04-13,9190,3,C000980,4,10,1
tT29357,2024-02-15,41888,5,C000772,1,0,0
tT29358,2024-04-04,29189,1,C000421,1,0,0
tT29359,2024-12-16,40205,1,C014047,4,0,0
tT2936,2022-09-07,16244,5,C018157,3,10,0
tT29361,2021-12-01,4218,1,C009068,3,0,0
tT29362,2021-04-11,46576,2,C005605,3,0,0
tT29363,2022-05-30,27604,4,C008881,3,0,0
tT29364,2021-12-09,29867,1,C001619,4,20,0
tT29365,2023-11-27,31823,4,C012140,4,10,0
tT29366,2023-04-20,47777,1,C024161,4,30,0
tT29367,2024-02-03,1268,3,C012791,3,0,0
tT29368,2022-03-01,49688,3,C021570,1,0,1
tT29369,2024-11-09,25613,1,C017122,3,0,0
tT2937,2024-03-21,33149,5,C023945,2,20,0
tT29371,2022-12-26,48435,4,C006787,1,10,0
tT29372,2020-04-08,33000,1,C000619,3,10,0
tT29373,2022-08-02,22406,3,C008971,2,0,0
tT29374,2023-02-08,31624,5,C005136,2,20,0
tT29375,2021-12-18,33136,2,C013066,2,0,0
tT29376,2024-08-04,20246,2,C020694,2,0,0
tT29377,2023-07-25,33515,5,C002782,3,10,0
tT29378,2020-12-11,40134,5,C014661,3,10,1
tT29379,2022-01-24,36979,5,C006638,4,0,0
tT2938,2021-06-26,20540,5,C016063,4,0,0
tT29381,2022-11-18,20789,3,C002607,1,20,0
tT29382,2020-12-24,37237,5,C021845,2,0,0
tT29383,2021-09-26,24083,2,C000875,3,20,0
tT29384,2020-09-18,6893,4,C003650,4,10,0
tT29385,2020-09-09,37990,2,C009478,4,0,1
tT29386,2023-10-07,38752,4,C019505,2,0,1
tT29387,2023-02-15,17361,5,C022111,4,20,0
tT29388,2023-11-23,17629,4,C004502,3,0,0
tT29389,2024-03-18,49908,4,C020515,3,10,0
tT2939,2021-04-21,30033,2,C005723,4,20,0
tT29391,2022-10-28,41620,4,C023648,3,30,0
tT29392,2021-10-26,23015,1,C016550,4,0,0
tT29393,2024-12-04,2041,5,C018448,2,10,0
tT29394,2021-06-02,11046,3,C004573,4,0,0
tT29395,2022-01-11,28981,2,NULL,2,0,0
tT29396,2024-06-20,25848,3,C008572,1,0,0
tT29397,2024-03-20,26650,3,C016531,3,10,0
tT29398,2021-07-03,29730,3,C009416,2,0,0
tT29399,2020-04-06,23793,4,C024755,3,30,0
tT294,2020-03-05,11502,5,C018444,4,30,0
tT2941,2023-10-16,14028,2,C000217,1,0,0
tT2942,2022-05-29,31435,4,C018119,4,0,0
tT2943,2021-06-05,25063,1,C014964,1,10,0
tT2944,2021-09-17,3303,3,C005706,4,0,0
tT2945,2023-08-29,2367,2,C020765,1,0,0
tT2946,2022-01-22,13239,5,C011815,1,0,0
tT2947,2021-08-07,44584,5,C019549,1,20,0
tT2948,2023-08-28,45935,5,C003674,3,0,0
tT2949,2022-08-14,940,4,C004190,1,0,0
tT2941,2021-11-24,35254,5,C011721,3,0,0
tT29411,2024-02-24,8832,3,NULL,1,0,0
tT29412,2020-10-25,46625,3,C019302,2,10,0
tT29413,2024-11-16,21495,5,C018402,3,0,0
tT29414,2021-02-07,31142,1,C017989,1,0,0
tT29415,2024-09-27,4825,4,C015466,1,0,1
tT29416,2024-12-07,26308,3,C017326,1,20,0
tT29417,2020-06-06,2427,2,C022393,4,0,0
tT29418,2020-08-16,44035,1,C011861,4,0,0
tT29419,2020-10-13,6354,2,NULL,3,10,0
tT2942,2021-01-31,4950,5,C007262,4,0,0
tT29421,2020-11-11,45232,2,C005470,2,0,0
tT29422,2023-12-31,47431,1,C018186,2,0,0
tT29423,2022-07-05,18800,5,C007740,4,0,1
tT29424,2021-08-07,23578,1,C021018,4,10,0
tT29425,2024-04-25,44760,1,C001851,3,10,0
tT29426,2023-01-05,14415,1,C012645,1,0,0
tT29427,2023-06-13,32259,1,C020742,4,0,0
tT29428,2024-04-16,34598,1,C024430,3,0,0
tT29429,2024-02-17,17159,2,C012001,2,0,0
tT2943,2024-02-06,28189,2,C002452,4,0,0
tT29431,2022-10-03,20734,4,C006355,1,0,0
tT29432,2023-10-29,29438,2,C006649,4,30,1
tT29433,2023-06-25,15904,1,C006873,3,0,0
tT29434,2024-02-11,28963,5,C003467,4,0,0
tT29435,2024-07-28,17965,3,C008028,1,0,0
tT29436,2020-06-22,48354,2,C016515,2,10,1
tT29437,2022-07-12,32772,4,C006891,2,0,0
tT29438,2022-06-16,7637,2,C012932,3,10,0
tT29439,2024-05-03,48424,3,C016192,3,0,0
tT2944,2022-03-26,22311,5,C007781,3,10,0
tT29441,2024-04-13,11137,2,C001478,3,0,0
tT29442,2021-02-26,44171,2,C022789,2,0,0
tT29443,2021-05-12,21895,2,C003962,2,0,0
tT29444,2023-09-22,10964,4,C018672,1,0,0
tT29445,2021-08-24,44528,3,C004884,4,10,0
tT29446,2023-08-14,38629,5,C012542,4,0,0
tT29447,2023-08-06,2597,1,C013242,2,20,0
tT29448,2023-10-21,49565,5,C020062,1,0,0
tT29449,2024-02-29,45294,1,C010947,4,10,0
tT2945,2020-12-06,22282,4,C019682,2,0,0
tT29451,2022-09-29,11049,4,C009451,3,0,1
tT29452,2020-12-13,45120,5,C009710,4,0,0
tT29453,2020-03-03,43419,4,C004345,4,20,1
tT29454,2021-01-27,17005,3,C000396,4,0,0
tT29455,2024-11-11,8834,2,C014464,1,0,0
tT29456,2024-09-01,40297,3,C020068,2,0,0
tT29457,2023-02-10,14915,3,C022633,4,0,0
tT29458,2023-01-08,11578,4,C019103,1,30,0
tT29459,2022-02-16,4242,1,C013484,1,0,0
tT2946,2023-11-04,12570,1,NULL,2,0,0
tT29461,2020-12-13,14800,4,NULL,4,0,0
tT29462,2024-08-05,29765,3,C013180,1,0,0
tT29463,2020-05-29,9643,2,C024618,4,0,0
tT29464,2022-08-30,16999,1,C004607,1,20,0
tT29465,2021-12-25,13936,4,C009007,3,0,0
tT29466,2024-01-02,8207,5,C017969,3,10,0
tT29467,2020-01-26,3734,3,C023752,1,NULL,0
tT29468,2023-09-03,24798,1,C023413,1,0,0
tT29469,2023-01-16,42398,1,C020231,4,30,0
tT2947,2020-05-04,13025,5,C014299,1,10,0
tT29471,2024-06-28,14221,2,C002556,4,0,0
tT29472,2024-09-30,29786,1,C014774,1,0,0
tT29473,2020-05-17,11638,4,C011900,3,0,0
tT29474,2023-05-27,26395,3,C003660,3,NULL,0
tT29475,2024-05-24,46836,4,C005312,2,20,0
tT29476,2022-03-03,5611,3,C017859,4,0,0
tT29477,2021-05-20,21990,2,NULL,4,0,0
tT29478,2024-08-20,20765,1,C023036,4,0,0
tT29479,2020-03-26,7344,1,C018468,4,NULL,0
tT2948,2021-06-06,36894,2,C018208,1,0,0
tT29481,2021-11-04,41044,4,C012591,4,0,0
tT29482,2024-01-03,48834,4,C005457,1,0,0
tT29483,2023-07-25,38596,2,C010073,1,30,0
tT29484,2021-02-02,10650,4,C015001,3,NULL,0
tT29485,2020-03-08,47633,2,C005337,2,10,0
tT29486,2022-03-02,13434,4,C013225,3,0,0
tT29487,2023-05-31,26536,2,C002729,3,10,0
tT29488,2024-06-11,8773,2,C009963,3,0,0
tT29489,2021-04-15,22867,4,C005832,1,0,0
tT2949,2021-10-27,43112,1,C008917,4,10,0
tT29491,2024-01-12,29431,5,C017715,1,0,0
tT29492,2023-01-21,48249,2,C011508,4,0,0
tT29493,2022-10-27,24713,1,C014259,2,10,0
tT29494,2024-08-26,17601,3,C023776,2,0,0
tT29495,2020-10-23,42230,4,C023101,2,20,0
tT29496,2021-06-30,43478,2,NULL,1,0,1
tT29497,2023-07-02,12738,5,C009593,4,0,0
tT29498,2021-04-14,2491,1,C018450,1,30,0
tT29499,2021-11-08,26837,3,C011434,3,30,0
tT295,2024-10-02,13285,2,C019529,1,0,0
tT2951,2021-04-15,38022,1,C013473,4,NULL,1
tT2952,2024-12-09,26965,5,C022437,1,20,0
tT2953,2021-09-17,33160,5,C004084,1,0,0
tT2954,2020-01-25,2279,1,C007836,2,NULL,0
tT2955,2020-03-14,49519,1,C010566,3,10,0
tT2956,2024-10-22,17757,1,C007973,4,10,1
tT2957,2024-11-02,20611,5,C014369,4,0,0
tT2958,2023-12-04,45267,5,C011052,2,30,0
tT2959,2024-06-01,20745,1,C005636,3,0,0
tT2951,2023-07-23,713,1,C000638,3,10,0
tT29511,2024-02-25,1362,4,C016028,1,0,0
tT29512,2020-07-31,4636,4,C010910,3,0,0
tT29513,2022-11-20,40332,5,C007351,2,10,0
tT29514,2020-05-21,27290,3,C018304,3,20,0
tT29515,2024-01-04,6926,3,C000924,1,0,0
tT29516,2024-11-22,3248,3,C023188,2,10,0
tT29517,2022-03-22,39080,1,C007824,1,10,0
tT29518,2022-06-21,47195,5,C000212,1,0,0
tT29519,2022-08-29,93,2,C002827,1,0,0
tT2952,2022-10-31,5107,3,C003904,1,0,0
tT29521,2021-08-09,31339,4,C021349,1,10,0
tT29522,2022-11-19,12640,5,C023755,3,0,0
tT29523,2020-05-17,11102,4,C000347,3,20,0
tT29524,2024-09-21,7317,2,C000537,4,0,0
tT29525,2022-05-20,32277,2,C006387,3,10,0
tT29526,2021-12-08,43453,3,C021146,4,0,0
tT29527,2020-12-18,15477,1,C008200,4,0,0
tT29528,2021-07-25,3058,2,C004028,4,10,0
tT29529,2021-06-04,35242,2,C001337,2,20,0
tT2953,2021-06-04,40635,1,C004620,3,10,0
tT29531,2023-10-04,2040,4,C021638,3,0,0
tT29532,2022-01-06,13884,3,C012093,2,0,0
tT29533,2021-06-19,3717,5,C008144,1,10,0
tT29534,2021-06-20,39945,5,NULL,3,0,0
tT29535,2022-05-25,23488,3,C013323,4,10,0
tT29536,2020-04-19,34394,2,C007714,2,0,0
tT29537,2024-08-18,28927,4,C023453,4,0,0
tT29538,2022-12-24,23303,4,C022750,1,0,0
tT29539,2021-03-06,27050,1,C020735,2,0,0
tT2954,2024-08-05,25704,2,C010392,3,0,1
tT29541,2022-12-31,40301,1,C003416,4,0,0
tT29542,2024-12-05,30089,5,C005587,4,0,0
tT29543,2022-01-10,8822,4,C015654,1,0,0
tT29544,2023-11-10,24817,2,C013789,2,0,0
tT29545,2020-05-15,47608,3,C018176,1,NULL,0
tT29546,2022-08-31,27505,4,C018977,2,10,0
tT29547,2023-05-19,11150,1,C020494,3,0,0
tT29548,2023-06-22,2234,3,C023975,2,0,0
tT29549,2021-03-21,35374,1,C007193,3,0,0
tT2955,2022-07-11,17944,4,C020346,3,0,0
tT29551,2023-12-13,28020,4,C002096,4,0,0
tT29552,2024-05-25,31453,4,C010203,3,0,0
tT29553,2023-02-05,16720,1,C007047,1,10,0
tT29554,2020-08-07,35117,1,C009049,3,0,0
tT29555,2020-02-01,21858,1,C013256,1,0,0
tT29556,2023-08-07,41506,1,C017773,2,0,0
tT29557,2023-11-06,41631,5,C013277,3,0,0
tT29558,2023-08-26,32862,4,C023993,3,0,0
tT29559,2024-03-27,38677,1,C019708,4,10,0
tT2956,2024-06-27,5964,2,C015688,4,0,0
tT29561,2024-01-26,16393,5,C017345,4,0,0
tT29562,2023-10-03,31140,1,C005038,2,0,0
tT29563,2021-10-18,20073,5,C010122,4,20,0
tT29564,2021-05-08,28707,2,C008980,3,0,0
tT29565,2023-08-11,49942,2,C009050,4,0,0
tT29566,2023-05-05,25679,5,C022079,3,0,0
tT29567,2020-09-09,23073,5,C006639,1,0,0
tT29568,2020-10-28,40798,1,C002253,1,0,0
tT29569,2023-01-04,36745,1,C023718,1,0,0
tT2957,2022-07-23,40237,1,C006470,2,30,0
tT29571,2022-10-25,17005,3,C004589,1,0,0
tT29572,2022-11-15,22551,2,C007946,3,10,0
tT29573,2023-09-15,29648,5,C022146,1,0,0
tT29574,2021-06-07,23932,3,NULL,3,10,0
tT29575,2024-11-25,34191,1,C015422,1,20,0
tT29576,2023-01-08,45819,1,C010977,4,0,0
tT29577,2024-02-14,21102,2,C017840,3,20,0
tT29578,2022-03-01,23307,1,C004233,1,30,0
tT29579,2024-07-04,32297,3,C015713,4,0,1
tT2958,2023-06-28,10606,2,C004931,1,10,1
tT29581,2023-03-09,35811,5,C005349,2,10,0
tT29582,2023-04-01,14495,1,C020749,2,30,1
tT29583,2022-05-21,28291,4,C016735,1,0,0
tT29584,2023-04-15,28195,3,C020666,1,10,0
tT29585,2022-12-16,37483,4,C014069,3,0,0
tT29586,2022-11-19,43500,4,C003133,4,0,0
tT29587,2024-05-09,32841,2,C011209,4,0,1
tT29588,2020-11-13,170,4,C002963,1,10,0
tT29589,2024-12-17,18925,1,C014925,2,0,0
tT2959,2024-12-21,7442,2,C012212,2,10,1
tT29591,2024-04-14,48450,5,C021594,3,10,0
tT29592,2023-11-15,48104,5,C016036,3,0,0
tT29593,2023-05-11,27911,4,C017816,3,20,0
tT29594,2020-05-04,40237,3,C022598,2,0,0
tT29595,2021-09-18,49869,3,C005475,1,0,0
tT29596,2021-10-06,36659,5,C012782,4,NULL,0
tT29597,2022-09-12,42039,3,C016393,1,0,0
tT29598,2023-03-31,4673,1,C007964,1,0,0
tT29599,2023-12-10,8275,2,C000776,2,10,0
tT296,2020-09-29,42148,4,C017553,3,10,0
tT2961,2024-09-11,44733,3,C016413,4,0,0
tT2962,2022-09-08,40687,5,C005136,3,0,0
tT2963,2020-08-02,23761,1,C022122,1,0,0
tT2964,2021-07-15,12215,3,C017026,3,10,0
tT2965,2024-09-15,48873,4,C002262,3,10,0
tT2966,2022-07-09,27411,2,C004587,1,0,0
tT2967,2023-10-26,25996,2,C006494,3,0,0
tT2968,2020-10-08,19056,5,C004668,2,0,0
tT2969,2021-06-03,23126,3,C013501,4,0,0
tT2961,2022-02-10,216,2,C011290,2,NULL,1
tT29611,2021-04-21,1490,2,C001311,3,NULL,0
tT29612,2020-03-15,48662,1,C003472,4,10,0
tT29613,2024-07-17,31369,5,C000526,3,0,0
tT29614,2020-07-02,47522,4,C015732,2,0,0
tT29615,2024-10-31,11298,4,C003179,3,0,0
tT29616,2024-02-01,38905,1,C022691,2,0,0
tT29617,2023-05-10,14385,1,C004396,3,10,0
tT29618,2023-01-11,29560,4,C020294,1,10,0
tT29619,2024-03-11,8802,5,C012004,1,0,1
tT2962,2022-02-19,12936,3,C019621,4,0,0
tT29621,2023-12-26,19491,4,C006584,4,0,0
tT29622,2021-06-01,49621,2,C002845,4,0,0
tT29623,2020-12-24,38754,4,C020048,3,20,0
tT29624,2021-07-02,46124,1,C011960,1,10,0
tT29625,2020-09-27,48826,3,C019621,1,20,0
tT29626,2021-02-21,46813,2,C020007,3,0,0
tT29627,2024-08-30,25209,1,C008700,4,0,0
tT29628,2023-02-14,48414,5,C011979,2,0,0
tT29629,2023-08-21,13259,3,C012058,1,NULL,0
tT2963,2021-04-08,1358,4,C016112,2,0,0
tT29631,2023-04-28,47864,5,C001798,2,10,0
tT29632,2022-07-09,37247,2,C018004,4,0,0
tT29633,2020-11-29,21229,5,C010796,2,0,0
tT29634,2022-12-03,1916,1,C018124,1,10,0
tT29635,2021-04-27,44371,2,C006538,2,0,0
tT29636,2021-05-02,1085,4,C003568,1,0,0
tT29637,2023-03-09,5324,3,C016116,1,10,0
tT29638,2024-06-10,42973,4,C011997,3,20,0
tT29639,2020-07-30,21731,3,C021369,2,0,0
tT2964,2020-11-05,20138,5,C022049,3,10,0
tT29641,2020-08-18,7791,4,C018223,3,0,0
tT29642,2023-08-16,44380,4,C010937,3,0,0
tT29643,2023-09-12,16444,5,C006917,3,0,1
tT29644,2023-01-30,40194,4,C016144,3,0,0
tT29645,2022-10-20,4992,5,C019415,1,0,0
tT29646,2020-03-02,12579,1,C016253,3,30,0
tT29647,2022-03-13,886,5,C023377,4,0,0
tT29648,2024-07-31,6808,4,C023796,2,0,1
tT29649,2020-11-17,35316,1,C003715,1,0,0
tT2965,2024-12-10,48657,3,C020615,3,10,0
tT29651,2023-03-06,24420,1,C018419,1,0,0
tT29652,2021-03-06,13859,3,C021338,1,30,0
tT29653,2020-12-19,22103,5,C006276,2,0,0
tT29654,2022-11-24,36709,1,C007083,3,0,1
tT29655,2024-11-10,42124,3,C023216,1,0,0
tT29656,2022-11-20,43644,3,C008454,3,0,0
tT29657,2020-04-11,2133,1,C018315,1,30,0
tT29658,2023-12-28,999999,2,C000908,4,10,0
tT29659,2023-03-29,7098,4,C001156,1,10,0
tT2966,2023-02-14,20932,5,C012315,1,0,0
tT29661,2021-03-10,5464,3,C010827,3,0,1
tT29662,2020-12-09,10129,3,C012633,4,0,0
tT29663,2020-10-25,38365,4,C004028,1,0,0
tT29664,2020-09-05,15499,2,C011457,3,0,0
tT29665,2020-04-01,40362,1,C024492,4,20,1
tT29666,2024-07-29,33592,1,C024708,1,0,1
tT29667,2020-08-27,41415,5,C022964,3,10,1
tT29668,2020-01-31,32285,3,C023800,4,0,0
tT29669,2021-01-14,25272,5,C014232,1,20,0
tT2967,2021-04-16,16846,3,C021514,1,10,0
tT29671,2020-12-25,26241,2,C013082,1,0,1
tT29672,2024-12-25,589,4,C021601,4,0,0
tT29673,2020-01-05,45774,4,C018216,1,0,0
tT29674,2020-02-03,4869,5,C005515,3,0,0
tT29675,2020-05-09,8153,3,C010381,1,0,0
tT29676,2023-11-17,12705,5,C015391,3,0,0
tT29677,2022-12-05,11641,5,C009205,2,30,0
tT29678,2022-03-01,23830,3,C020078,4,0,0
tT29679,2022-08-02,41285,4,C016166,3,NULL,0
tT2968,2022-06-07,39698,5,C000128,3,0,0
tT29681,2022-02-16,46424,4,C010648,1,0,0
tT29682,2020-08-22,1000,2,C020205,2,0,0
tT29683,2020-04-02,44066,4,C003041,2,10,0
tT29684,2020-03-02,19202,4,C010209,4,0,0
tT29685,2022-11-06,7841,5,C013230,1,10,0
tT29686,2024-09-18,36631,999,C009947,1,10,0
tT29687,2023-07-17,7960,5,C000417,3,0,1
tT29688,2023-05-07,32442,5,C017780,3,0,0
tT29689,2023-10-07,47752,4,C022955,4,10,0
tT2969,2024-11-12,28765,1,C009537,3,0,1
tT29691,2023-02-17,41162,3,C006337,3,10,0
tT29692,2024-06-30,1148,3,C004291,1,0,0
tT29693,2023-10-17,43410,5,C018220,4,0,0
tT29694,2022-09-11,35583,1,C004577,1,0,0
tT29695,2024-01-04,4029,4,C018389,2,0,0
tT29696,2022-03-02,27258,4,C017257,2,0,0
tT29697,2020-09-06,41163,5,C022515,1,20,0
tT29698,2020-01-23,31337,2,C008075,3,0,0
tT29699,2023-01-26,6163,3,C014191,4,0,0
tT297,2020-06-20,24242,5,C018160,4,0,0
tT2971,2024-08-01,43964,3,C015644,2,0,0
tT2972,2021-08-28,42439,1,C013025,3,0,0
tT2973,2021-01-22,14933,4,C009994,3,0,0
tT2974,2022-02-02,31596,4,C009144,2,10,0
