customer_id,total_transactions,customer_frequency,age,age_range,last_transaction_date,lifespan_months,recency_months,net_quantity_purchased,return_rate_pct,total_discount_received,total_revenue_generated,Customer_spend,average_transaction_value
C006218,2,Repeating-Customer,51,Old,2022-03-17,19,50,6,0.000000000000,60,446.40000000,Regular Customer,223.20000000
C006219,2,Repeating-Customer,65,Seniors,2020-11-14,0,66,4,20.000000000000,0,229.04000000,Regular Customer,114.52000000
C006225,3,Repeating-Customer,35,Adults,2024-12-14,54,17,7,0.000000000000,20,896.63000000,VIP Customer,298.88000000
C006228,2,Repeating-Customer,44,Adults,2022-07-18,5,46,4,0.000000000000,0,673.70000000,VIP Customer,336.85000000
C006229,4,Repeating-Customer,49,Old,2023-02-22,18,39,9,0.000000000000,10,1085.07000000,VIP Customer,271.27000000
C006233,3,Repeating-Customer,53,Old,2024-11-27,47,18,8,11.111111111111,20,596.08000000,VIP Customer,198.69000000
C006234,1,One-Time-Customer,69,Seniors,2021-02-17,0,63,4,0.000000000000,0,614.72000000,VIP Customer,614.72000000
C006245,2,Repeating-Customer,29,Youth,2021-01-17,2,64,5,16.666666666666,10,254.66000000,Regular Customer,127.33000000
C006248,4,Repeating-Customer,46,Old,2022-09-30,17,44,11,0.000000000000,50,756.68000000,VIP Customer,189.17000000
C006249,2,Repeating-Customer,17,Youth,2024-02-01,42,27,4,0.000000000000,10,492.16000000,Regular Customer,246.08000000
C006251,1,One-Time-Customer,69,Seniors,2020-07-17,0,70,1,0.000000000000,0,117.15000000,Regular Customer,117.15000000
C006252,2,Repeating-Customer,57,Old,2022-05-18,19,48,4,33.333333333333,0,490.04000000,Regular Customer,245.02000000
C006256,2,Repeating-Customer,69,Seniors,2024-10-25,8,19,7,0.000000000000,30,590.67000000,VIP Customer,295.34000000
C006257,2,Repeating-Customer,56,Old,2022-10-11,31,43,5,0.000000000000,0,14.18000000,Regular Customer,7.09000000
C006278,9,Repeating-Customer,49,Old,2024-11-10,55,18,24,0.000000000000,60,2579.01000000,VIP Customer,286.56000000
C006285,2,Repeating-Customer,16,Youth,2024-08-31,32,21,3,25.000000000000,10,212.08000000,Regular Customer,106.04000000
C006288,3,Repeating-Customer,18,Youth,2024-02-18,19,27,8,0.000000000000,10,670.10000000,VIP Customer,223.37000000
C006301,2,Repeating-Customer,21,Youth,2024-01-27,16,28,4,0.000000000000,20,452.00000000,Regular Customer,226.00000000
C006309,1,One-Time-Customer,61,Seniors,2023-10-08,0,31,2,0.000000000000,0,150.64000000,Regular Customer,150.64000000
C006316,3,Repeating-Customer,40,Adults,2022-11-23,8,42,6,14.285714285714,0,419.41000000,Regular Customer,139.80000000
C006319,1,One-Time-Customer,54,Old,2021-12-02,0,53,2,33.333333333333,0,96.70000000,Regular Customer,96.70000000
C006329,1,One-Time-Customer,34,Adults,2020-03-07,0,74,1,0.000000000000,0,50.93000000,Regular Customer,50.93000000
C006330,1,One-Time-Customer,53,Old,2022-04-12,0,49,4,0.000000000000,NULL,NULL,Unknown,NULL
C006347,3,Repeating-Customer,65,Seniors,2024-02-20,19,27,9,0.000000000000,0,1114.94000000,VIP Customer,371.65000000
C006359,1,One-Time-Customer,25,Youth,2020-07-22,0,70,1,50.000000000000,NULL,NULL,Unknown,NULL
C006365,1,One-Time-Customer,42,Adults,2022-09-01,0,44,1,0.000000000000,0,178.22000000,Regular Customer,178.22000000
C006367,2,Repeating-Customer,26,Youth,2022-11-15,7,42,4,0.000000000000,0,299.33000000,Regular Customer,149.67000000
C006373,1,One-Time-Customer,27,Youth,2020-10-06,0,67,4,0.000000000000,10,39.89000000,Regular Customer,39.89000000
C006375,3,Repeating-Customer,18,Youth,2024-08-03,48,21,5,16.666666666666,10,501.34000000,VIP Customer,167.11000000
C006381,2,Repeating-Customer,54,Old,2023-12-25,13,29,6,0.000000000000,0,871.20000000,VIP Customer,435.60000000
C006392,2,Repeating-Customer,32,Adults,2023-08-18,23,33,5,0.000000000000,10,795.39000000,VIP Customer,397.70000000
C006393,1,One-Time-Customer,48,Old,2024-03-07,0,26,4,0.000000000000,20,395.30000000,Regular Customer,395.30000000
C006402,3,Repeating-Customer,26,Youth,2024-11-09,32,18,8,0.000000000000,40,843.09000000,VIP Customer,281.03000000
C006403,2,Repeating-Customer,62,Seniors,2023-03-12,16,38,5,0.000000000000,10,846.76000000,VIP Customer,423.38000000
C006405,2,Repeating-Customer,23,Youth,2024-10-23,56,19,5,16.666666666666,0,781.16000000,VIP Customer,390.58000000
C006430,4,Repeating-Customer,65,Seniors,2024-03-09,45,26,8,0.000000000000,0,666.53000000,VIP Customer,166.63000000
C006431,1,One-Time-Customer,29,Youth,2022-09-18,0,44,3,25.000000000000,20,148.39000000,Regular Customer,148.39000000
C006432,2,Repeating-Customer,35,Adults,2022-07-02,22,46,4,0.000000000000,10,530.90000000,VIP Customer,265.45000000
C006436,2,Repeating-Customer,22,Youth,2020-12-21,3,65,7,0.000000000000,10,625.90000000,VIP Customer,312.95000000
C006444,2,Repeating-Customer,39,Adults,2023-07-09,36,34,6,0.000000000000,0,524.34000000,VIP Customer,262.17000000
C006448,1,One-Time-Customer,50,Old,2024-08-08,0,21,3,0.000000000000,10,280.23000000,Regular Customer,280.23000000
C006468,2,Repeating-Customer,32,Adults,2023-04-30,7,37,1,50.000000000000,20,158.52000000,Regular Customer,79.26000000
C006506,1,One-Time-Customer,45,Adults,2024-08-14,0,21,2,0.000000000000,0,389.44000000,Regular Customer,389.44000000
C006507,4,Repeating-Customer,37,Adults,2023-06-13,36,35,11,0.000000000000,40,1484.27000000,VIP Customer,371.07000000
C009634,2,Repeating-Customer,34,Adults,2023-08-15,3,33,7,12.500000000000,20,438.74000000,Regular Customer,219.37000000
C009636,2,Repeating-Customer,31,Adults,2024-03-05,24,26,6,0.000000000000,10,260.36000000,Regular Customer,130.18000000
C009647,1,One-Time-Customer,35,Adults,2023-10-09,0,31,1,0.000000000000,NULL,NULL,Unknown,NULL
C009653,4,Repeating-Customer,30,Adults,2022-10-17,24,43,10,9.090909090909,10,1362.13000000,VIP Customer,340.53000000
C009658,2,Repeating-Customer,25,Youth,2023-02-25,5,39,4,0.000000000000,0,212.13000000,Regular Customer,106.07000000
C009659,1,One-Time-Customer,39,Adults,2024-04-18,0,25,3,0.000000000000,10,426.01000000,Regular Customer,426.01000000
C009677,1,One-Time-Customer,41,Adults,2024-11-16,0,18,1,0.000000000000,NULL,NULL,Unknown,NULL
C009687,3,Repeating-Customer,39,Adults,2021-11-21,17,54,4,0.000000000000,50,319.11000000,Regular Customer,106.37000000
C009697,2,Repeating-Customer,50,Old,2021-08-22,0,57,6,0.000000000000,0,331.54000000,Regular Customer,165.77000000
C009704,3,Repeating-Customer,47,Old,2024-10-05,36,19,10,0.000000000000,0,848.70000000,VIP Customer,282.90000000
C009706,1,One-Time-Customer,34,Adults,2021-04-09,0,61,1,0.000000000000,10,47.21000000,Regular Customer,47.21000000
C009710,2,Repeating-Customer,30,Adults,2020-12-13,8,65,6,0.000000000000,0,931.98000000,VIP Customer,465.99000000
C009711,2,Repeating-Customer,22,Youth,2022-05-10,8,48,5,0.000000000000,10,302.93000000,Regular Customer,151.46000000
C009720,2,Repeating-Customer,29,Youth,2023-04-14,17,37,5,0.000000000000,30,359.01000000,Regular Customer,179.51000000
C009721,2,Repeating-Customer,66,Seniors,2021-10-18,2,55,3,25.000000000000,30,423.03000000,Regular Customer,211.52000000
C009725,1,One-Time-Customer,57,Old,2022-06-10,0,47,3,25.000000000000,0,569.58000000,VIP Customer,569.58000000
C009731,1,One-Time-Customer,33,Adults,2023-09-09,0,32,3,0.000000000000,0,57.48000000,Regular Customer,57.48000000
C009732,6,Repeating-Customer,54,Old,2024-11-06,32,18,18,0.000000000000,0,2303.69000000,VIP Customer,383.95000000
C009735,2,Repeating-Customer,44,Adults,2024-03-09,28,26,4,0.000000000000,10,28.55000000,Regular Customer,14.27000000
C009749,1,One-Time-Customer,29,Youth,2023-09-04,0,32,4,0.000000000000,0,718.52000000,VIP Customer,718.52000000
C009753,1,One-Time-Customer,20,Youth,2024-08-24,0,21,3,0.000000000000,20,67.90000000,Regular Customer,67.90000000
C009758,1,One-Time-Customer,21,Youth,2022-09-15,0,44,3,0.000000000000,0,316.41000000,Regular Customer,316.41000000
C009777,1,One-Time-Customer,22,Youth,2021-02-15,0,63,1,0.000000000000,0,170.13000000,Regular Customer,170.13000000
C009779,2,Repeating-Customer,22,Youth,2022-08-24,30,45,4,0.000000000000,30,382.61000000,Regular Customer,191.30000000
C009784,1,One-Time-Customer,19,Youth,2023-10-01,0,31,2,0.000000000000,0,222.78000000,Regular Customer,222.78000000
C009786,2,Repeating-Customer,26,Youth,2024-02-17,0,27,3,0.000000000000,0,504.24000000,VIP Customer,252.12000000
C009797,1,One-Time-Customer,61,Seniors,2023-08-10,0,33,3,0.000000000000,0,433.83000000,Regular Customer,433.83000000
C009799,3,Repeating-Customer,35,Adults,2024-04-23,50,25,6,0.000000000000,20,480.05000000,Regular Customer,160.02000000
C009801,1,One-Time-Customer,42,Adults,2020-03-27,0,74,1,0.000000000000,10,60.53000000,Regular Customer,60.53000000
C009803,2,Repeating-Customer,49,Old,2024-09-04,28,20,4,0.000000000000,10,638.80000000,VIP Customer,319.40000000
C009805,3,Repeating-Customer,60,Old,2023-07-21,28,34,2,33.333333333333,50,159.91000000,Regular Customer,53.30000000
C009810,1,One-Time-Customer,52,Old,2024-08-06,0,21,4,0.000000000000,0,57.32000000,Regular Customer,57.32000000
C009819,2,Repeating-Customer,39,Adults,2024-01-05,7,28,1,50.000000000000,0,45.77000000,Regular Customer,22.89000000
C009834,3,Repeating-Customer,69,Seniors,2022-07-14,29,46,7,0.000000000000,10,395.46000000,Regular Customer,131.82000000
C009836,2,Repeating-Customer,17,Youth,2023-11-25,13,30,6,0.000000000000,20,572.08000000,VIP Customer,286.04000000
C009842,1,One-Time-Customer,22,Youth,2021-07-29,0,58,1,0.000000000000,0,38.08000000,Regular Customer,38.08000000
C009847,2,Repeating-Customer,40,Adults,2022-11-27,25,42,3,0.000000000000,30,117.93000000,Regular Customer,58.96000000
C009848,5,Repeating-Customer,68,Seniors,2022-02-20,25,51,19,0.000000000000,20,658.94000000,VIP Customer,131.79000000
C009858,1,One-Time-Customer,50,Old,2022-05-25,0,48,4,0.000000000000,0,372.60000000,Regular Customer,372.60000000
C009860,1,One-Time-Customer,21,Youth,2021-05-30,0,60,2,0.000000000000,0,253.06000000,Regular Customer,253.06000000
C009862,1,One-Time-Customer,61,Seniors,2021-07-22,0,58,4,0.000000000000,0,503.24000000,VIP Customer,503.24000000
C009869,5,Repeating-Customer,47,Old,2024-06-26,30,23,10,0.000000000000,50,941.92000000,VIP Customer,188.38000000
C009878,1,One-Time-Customer,47,Old,2023-12-16,0,29,1,0.000000000000,30,125.68000000,Regular Customer,125.68000000
C009882,2,Repeating-Customer,25,Youth,2023-06-17,25,35,2,0.000000000000,0,249.64000000,Regular Customer,124.82000000
C009888,4,Repeating-Customer,37,Adults,2024-04-09,42,25,14,0.000000000000,20,1176.40000000,VIP Customer,294.10000000
C009894,3,Repeating-Customer,48,Old,2023-11-21,24,30,6,0.000000000000,0,427.47000000,Regular Customer,142.49000000
C009896,2,Repeating-Customer,40,Adults,2024-06-26,37,23,7,0.000000000000,0,751.42000000,VIP Customer,375.71000000
C009917,4,Repeating-Customer,55,Old,2024-05-09,44,24,6,14.285714285714,0,335.38000000,Regular Customer,83.85000000
C009927,1,One-Time-Customer,56,Old,2023-07-18,0,34,1,0.000000000000,0,34.72000000,Regular Customer,34.72000000
C009928,4,Repeating-Customer,41,Adults,2023-12-23,36,29,9,0.000000000000,0,695.77000000,VIP Customer,173.94000000
C009938,1,One-Time-Customer,52,Old,2021-05-20,0,60,2,33.333333333333,0,168.86000000,Regular Customer,168.86000000
C009944,2,Repeating-Customer,39,Adults,2022-08-27,21,45,5,0.000000000000,40,162.44000000,Regular Customer,81.22000000
C009945,2,Repeating-Customer,61,Seniors,2022-11-09,8,42,5,0.000000000000,10,732.76000000,VIP Customer,366.38000000
C009949,3,Repeating-Customer,66,Seniors,2023-10-12,44,31,7,0.000000000000,0,1147.80000000,VIP Customer,382.60000000
C009954,3,Repeating-Customer,51,Old,2023-02-21,30,39,7,12.500000000000,30,337.14000000,Regular Customer,112.38000000
C009910,1,One-Time-Customer,40,Adults,2023-07-07,0,34,1,50.000000000000,0,190.91000000,Regular Customer,190.91000000
C009911,1,One-Time-Customer,61,Seniors,2022-02-24,0,51,2,0.000000000000,0,34.52000000,Regular Customer,34.52000000
C009916,2,Repeating-Customer,50,Old,2023-11-02,16,30,3,0.000000000000,10,245.95000000,Regular Customer,122.98000000
C009919,2,Repeating-Customer,20,Youth,2023-07-13,32,34,5,0.000000000000,10,633.36000000,VIP Customer,316.68000000
C009920,1,One-Time-Customer,54,Old,2023-11-29,0,30,2,0.000000000000,0,161.20000000,Regular Customer,161.20000000
C009921,3,Repeating-Customer,29,Youth,2022-05-31,17,48,10,0.000000000000,40,1317.62000000,VIP Customer,439.21000000
C009926,2,Repeating-Customer,26,Youth,2023-04-08,34,37,6,0.000000000000,10,674.86000000,VIP Customer,337.43000000
C009930,3,Repeating-Customer,51,Old,2024-03-03,28,26,5,16.666666666666,10,699.29000000,VIP Customer,233.10000000
C009931,4,Repeating-Customer,29,Youth,2024-10-13,41,19,10,0.000000000000,40,500.44000000,VIP Customer,125.11000000
C009937,1,One-Time-Customer,30,Adults,2020-08-23,0,69,3,0.000000000000,10,44.39000000,Regular Customer,44.39000000
C009942,1,One-Time-Customer,40,Adults,2020-10-05,0,67,3,0.000000000000,10,69.58000000,Regular Customer,69.58000000
C009943,1,One-Time-Customer,56,Old,2020-06-08,0,71,2,0.000000000000,0,370.70000000,Regular Customer,370.70000000
C009952,4,Repeating-Customer,56,Old,2024-02-25,25,27,11,0.000000000000,0,935.37000000,VIP Customer,233.84000000
C009953,2,Repeating-Customer,21,Youth,2022-06-29,17,47,4,0.000000000000,0,103.21000000,Regular Customer,51.61000000
C009955,1,One-Time-Customer,62,Seniors,2024-04-10,0,25,4,0.000000000000,0,717.64000000,VIP Customer,717.64000000
C009960,3,Repeating-Customer,57,Old,2024-05-10,21,24,10,0.000000000000,40,1166.05000000,VIP Customer,388.68000000
C009967,2,Repeating-Customer,23,Youth,2024-07-11,21,22,7,0.000000000000,0,1234.12000000,VIP Customer,617.06000000
C009970,6,Repeating-Customer,17,Youth,2024-12-10,44,17,13,7.142857142857,30,961.49000000,VIP Customer,160.25000000
C009977,3,Repeating-Customer,52,Old,2024-11-24,31,18,8,0.000000000000,40,1099.81000000,VIP Customer,366.60000000
C009982,2,Repeating-Customer,38,Adults,2021-06-12,16,59,5,0.000000000000,0,207.78000000,Regular Customer,103.89000000
C009983,1,One-Time-Customer,28,Youth,2023-12-02,0,29,4,0.000000000000,10,539.06000000,VIP Customer,539.06000000
C009985,2,Repeating-Customer,23,Youth,2022-06-07,11,47,3,0.000000000000,10,252.83000000,Regular Customer,126.41000000
C009990,2,Repeating-Customer,31,Adults,2023-03-24,17,38,7,0.000000000000,0,1236.08000000,VIP Customer,618.04000000
C009994,2,Repeating-Customer,66,Seniors,2021-01-22,0,64,4,0.000000000000,0,570.34000000,VIP Customer,285.17000000
C009996,2,Repeating-Customer,59,Old,2022-08-04,23,45,5,0.000000000000,0,698.44000000,VIP Customer,349.22000000
C009999,1,One-Time-Customer,49,Old,2021-11-08,0,54,1,0.000000000000,0,12.02000000,Regular Customer,12.02000000
C010015,2,Repeating-Customer,62,Seniors,2022-12-14,3,41,4,20.000000000000,20,610.10000000,VIP Customer,305.05000000
C010021,3,Repeating-Customer,36,Adults,2024-05-31,42,24,6,25.000000000000,50,781.99000000,VIP Customer,260.66000000
C010028,2,Repeating-Customer,27,Youth,2021-04-08,7,61,4,0.000000000000,10,681.24000000,VIP Customer,340.62000000
C010030,1,One-Time-Customer,42,Adults,2022-02-02,0,51,2,0.000000000000,0,397.78000000,Regular Customer,397.78000000
C010039,3,Repeating-Customer,46,Old,2024-09-13,45,20,8,0.000000000000,50,224.62000000,Regular Customer,74.87000000
C010040,1,One-Time-Customer,27,Youth,2022-02-07,0,51,4,0.000000000000,0,762.68000000,VIP Customer,762.68000000
C010052,4,Repeating-Customer,19,Youth,2024-06-06,46,23,7,30.000000000000,0,464.12000000,Regular Customer,116.03000000
C010059,2,Repeating-Customer,32,Adults,2024-11-02,38,18,3,0.000000000000,20,282.10000000,Regular Customer,141.05000000
C010060,3,Repeating-Customer,56,Old,2024-12-29,48,17,9,0.000000000000,0,1275.69000000,VIP Customer,425.23000000
C010071,3,Repeating-Customer,63,Seniors,2024-11-06,56,18,9,10.000000000000,30,210.42000000,Regular Customer,70.14000000
C010080,3,Repeating-Customer,57,Old,2024-10-10,32,19,7,0.000000000000,0,564.29000000,VIP Customer,188.10000000
C010095,3,Repeating-Customer,35,Adults,2024-03-10,19,26,6,0.000000000000,30,441.53000000,Regular Customer,147.18000000
C010105,2,Repeating-Customer,28,Youth,2023-09-14,6,32,2,0.000000000000,20,125.78000000,Regular Customer,62.89000000
C010116,1,One-Time-Customer,61,Seniors,2022-12-07,0,41,1,0.000000000000,0,198.16000000,Regular Customer,198.16000000
C010117,3,Repeating-Customer,26,Youth,2022-08-02,25,45,10,0.000000000000,0,692.45000000,VIP Customer,230.82000000
C010118,1,One-Time-Customer,47,Old,2024-03-17,0,26,1,0.000000000000,30,41.66000000,Regular Customer,41.66000000
C010119,2,Repeating-Customer,44,Adults,2021-12-31,20,53,6,0.000000000000,30,968.80000000,VIP Customer,484.40000000
C010121,4,Repeating-Customer,41,Adults,2022-01-11,15,52,9,0.000000000000,20,1008.46000000,VIP Customer,252.11000000
C010126,2,Repeating-Customer,34,Adults,2022-08-19,1,45,4,20.000000000000,20,320.54000000,Regular Customer,160.27000000
C010128,2,Repeating-Customer,45,Adults,2023-10-20,14,31,7,0.000000000000,20,301.30000000,Regular Customer,150.65000000
C010132,1,One-Time-Customer,30,Adults,2022-12-12,0,41,1,0.000000000000,0,151.51000000,Regular Customer,151.51000000
C010133,2,Repeating-Customer,37,Adults,2024-07-25,13,22,2,0.000000000000,20,160.60000000,Regular Customer,80.30000000
C010139,4,Repeating-Customer,49,Old,2024-06-24,51,23,12,7.692307692307,30,750.79000000,VIP Customer,187.70000000
C010164,3,Repeating-Customer,62,Seniors,2024-02-24,7,27,6,14.285714285714,0,258.56000000,Regular Customer,86.19000000
C010165,3,Repeating-Customer,56,Old,2024-03-04,37,26,8,0.000000000000,0,485.90000000,Regular Customer,161.97000000
C010170,1,One-Time-Customer,47,Old,2023-07-07,0,34,3,0.000000000000,20,410.45000000,Regular Customer,410.45000000
C010174,2,Repeating-Customer,38,Adults,2023-12-31,36,29,5,0.000000000000,30,367.00000000,Regular Customer,183.50000000
C010175,2,Repeating-Customer,69,Seniors,2023-05-09,34,36,6,0.000000000000,10,746.30000000,VIP Customer,373.15000000
C009959,2,Repeating-Customer,38,Adults,2020-08-17,2,69,7,0.000000000000,10,568.84000000,VIP Customer,284.42000000
C009961,1,One-Time-Customer,68,Seniors,2020-02-25,0,75,4,0.000000000000,20,459.68000000,Regular Customer,459.68000000
C009966,2,Repeating-Customer,38,Adults,2020-10-02,9,67,3,25.000000000000,0,580.20000000,VIP Customer,290.10000000
C009968,4,Repeating-Customer,26,Youth,2024-11-17,49,18,7,12.500000000000,20,804.95000000,VIP Customer,201.24000000
C009971,1,One-Time-Customer,69,Seniors,2023-01-02,0,40,1,0.000000000000,30,18.50000000,Regular Customer,18.50000000
C009976,1,One-Time-Customer,55,Old,2021-02-24,0,63,3,0.000000000000,0,396.48000000,Regular Customer,396.48000000
C009978,1,One-Time-Customer,59,Old,2022-10-11,0,43,4,0.000000000000,10,76.82000000,Regular Customer,76.82000000
C009984,2,Repeating-Customer,47,Old,2024-04-13,25,25,5,0.000000000000,10,311.10000000,Regular Customer,155.55000000
C009989,4,Repeating-Customer,50,Old,2024-10-05,50,19,12,0.000000000000,30,1339.80000000,VIP Customer,334.95000000
C009997,1,One-Time-Customer,61,Seniors,2020-04-14,0,73,1,0.000000000000,0,96.03000000,Regular Customer,96.03000000
C009998,2,Repeating-Customer,20,Youth,2023-12-17,15,29,4,0.000000000000,0,90.86000000,Regular Customer,45.43000000
C010012,4,Repeating-Customer,26,Youth,2024-02-21,20,27,9,0.000000000000,0,937.00000000,VIP Customer,234.25000000
C010017,2,Repeating-Customer,20,Youth,2021-09-08,14,56,2,0.000000000000,0,177.13000000,Regular Customer,88.57000000
C010018,4,Repeating-Customer,16,Youth,2024-12-11,19,17,13,0.000000000000,30,909.33000000,VIP Customer,227.33000000
C010026,1,One-Time-Customer,44,Adults,2023-06-16,0,35,2,0.000000000000,0,47.18000000,Regular Customer,47.18000000
C010029,4,Repeating-Customer,16,Youth,2024-01-16,48,28,9,0.000000000000,20,392.13000000,Regular Customer,98.03000000
C010031,1,One-Time-Customer,36,Adults,2020-11-12,0,66,4,0.000000000000,0,283.52000000,Regular Customer,283.52000000
C010033,2,Repeating-Customer,25,Youth,2023-01-04,33,40,6,0.000000000000,0,560.26000000,VIP Customer,280.13000000
C010034,2,Repeating-Customer,26,Youth,2022-11-12,9,42,5,16.666666666666,0,247.50000000,Regular Customer,123.75000000
C010041,2,Repeating-Customer,31,Adults,2023-04-20,20,37,4,0.000000000000,10,666.94000000,VIP Customer,333.47000000
C010043,4,Repeating-Customer,50,Old,2024-07-24,38,22,11,0.000000000000,20,1464.95000000,VIP Customer,366.24000000
C010044,3,Repeating-Customer,61,Seniors,2024-05-24,33,24,7,12.500000000000,20,221.25000000,Regular Customer,73.75000000
C010046,1,One-Time-Customer,35,Adults,2024-11-09,0,18,3,0.000000000000,0,31.14000000,Regular Customer,31.14000000
C010049,2,Repeating-Customer,60,Old,2022-03-11,22,50,8,0.000000000000,20,402.70000000,Regular Customer,201.35000000
C010050,2,Repeating-Customer,41,Adults,2021-05-02,12,60,8,0.000000000000,10,1053.31000000,VIP Customer,526.65000000
C010055,1,One-Time-Customer,53,Old,2022-03-13,0,50,3,0.000000000000,10,84.19000000,Regular Customer,84.19000000
C010061,2,Repeating-Customer,24,Youth,2022-06-14,1,47,4,0.000000000000,0,111.44000000,Regular Customer,55.72000000
C010063,2,Repeating-Customer,35,Adults,2024-10-10,46,19,4,20.000000000000,40,442.09000000,Regular Customer,221.05000000
C010064,2,Repeating-Customer,63,Seniors,2024-08-31,37,21,5,28.571428571428,0,635.78000000,VIP Customer,317.89000000
C010066,2,Repeating-Customer,30,Adults,2023-03-28,29,38,5,0.000000000000,20,568.83000000,VIP Customer,284.42000000
C010069,1,One-Time-Customer,24,Youth,2020-05-18,0,72,1,50.000000000000,10,115.70000000,Regular Customer,115.70000000
C010073,4,Repeating-Customer,40,Adults,2024-09-20,39,20,9,0.000000000000,40,1138.06000000,VIP Customer,284.52000000
C010079,2,Repeating-Customer,20,Youth,2024-12-24,12,17,6,0.000000000000,10,773.67000000,VIP Customer,386.83000000
C010081,3,Repeating-Customer,20,Youth,2023-06-30,8,35,10,0.000000000000,10,280.14000000,Regular Customer,93.38000000
C010083,2,Repeating-Customer,62,Seniors,2022-11-24,7,42,4,20.000000000000,0,494.36000000,Regular Customer,247.18000000
C010084,2,Repeating-Customer,37,Adults,2023-05-20,21,36,4,0.000000000000,0,453.30000000,Regular Customer,226.65000000
C010089,2,Repeating-Customer,34,Adults,2022-09-28,4,44,4,0.000000000000,10,385.21000000,Regular Customer,192.60000000
C010097,2,Repeating-Customer,37,Adults,2023-06-24,11,35,8,0.000000000000,0,877.92000000,VIP Customer,438.96000000
C010098,1,One-Time-Customer,31,Adults,2024-08-18,0,21,4,0.000000000000,10,612.68000000,VIP Customer,612.68000000
C010107,1,One-Time-Customer,24,Youth,2024-07-15,0,22,2,0.000000000000,10,58.21000000,Regular Customer,58.21000000
C010108,1,One-Time-Customer,22,Youth,2020-02-07,0,75,1,0.000000000000,0,174.05000000,Regular Customer,174.05000000
C010113,3,Repeating-Customer,67,Seniors,2022-03-15,20,50,6,0.000000000000,20,372.49000000,Regular Customer,124.16000000
C010123,2,Repeating-Customer,67,Seniors,2023-05-28,11,36,8,0.000000000000,10,1058.67000000,VIP Customer,529.33000000
C010136,3,Repeating-Customer,38,Adults,2024-10-22,41,19,8,0.000000000000,20,1097.94000000,VIP Customer,365.98000000
C010141,4,Repeating-Customer,55,Old,2022-03-18,26,50,9,0.000000000000,20,1019.83000000,VIP Customer,254.96000000
C010142,1,One-Time-Customer,36,Adults,2021-05-29,0,60,3,0.000000000000,0,259.65000000,Regular Customer,259.65000000
C010144,5,Repeating-Customer,50,Old,2024-09-06,52,20,9,0.000000000000,20,1352.58000000,VIP Customer,270.52000000
C010145,2,Repeating-Customer,61,Seniors,2023-07-16,24,34,5,0.000000000000,0,688.86000000,VIP Customer,344.43000000
C010151,1,One-Time-Customer,35,Adults,2022-03-19,0,50,2,0.000000000000,0,267.42000000,Regular Customer,267.42000000
C010152,2,Repeating-Customer,49,Old,2024-11-13,15,18,4,0.000000000000,20,77.58000000,Regular Customer,38.79000000
C010154,1,One-Time-Customer,28,Youth,2021-12-19,0,53,3,0.000000000000,0,390.12000000,Regular Customer,390.12000000
C010155,1,One-Time-Customer,27,Youth,2024-07-15,0,22,2,33.333333333333,0,151.66000000,Regular Customer,151.66000000
C010167,2,Repeating-Customer,50,Old,2022-03-24,3,50,6,14.285714285714,10,637.48000000,VIP Customer,318.74000000
C010177,3,Repeating-Customer,64,Seniors,2023-04-27,27,37,7,12.500000000000,20,214.64000000,Regular Customer,71.55000000
C006508,5,Repeating-Customer,53,Old,2023-07-23,37,34,14,0.000000000000,0,1487.14000000,VIP Customer,297.43000000
C006510,2,Repeating-Customer,52,Old,2024-08-09,11,21,7,0.000000000000,0,156.44000000,Regular Customer,78.22000000
C006515,1,One-Time-Customer,69,Seniors,2021-04-25,0,61,2,0.000000000000,0,216.56000000,Regular Customer,216.56000000
C006517,5,Repeating-Customer,54,Old,2024-02-27,45,27,14,0.000000000000,60,1225.04000000,VIP Customer,245.01000000
C006526,1,One-Time-Customer,51,Old,2024-03-22,0,26,4,0.000000000000,0,579.36000000,VIP Customer,579.36000000
C006529,2,Repeating-Customer,36,Adults,2024-09-04,6,20,6,0.000000000000,20,891.57000000,VIP Customer,445.78000000
C006530,2,Repeating-Customer,16,Youth,2024-12-01,1,17,5,0.000000000000,10,289.49000000,Regular Customer,144.75000000
C006532,1,One-Time-Customer,46,Old,2021-04-09,0,61,3,25.000000000000,0,352.38000000,Regular Customer,352.38000000
C006533,2,Repeating-Customer,65,Seniors,2023-02-06,15,39,3,0.000000000000,20,326.99000000,Regular Customer,163.49000000
C006540,5,Repeating-Customer,59,Old,2023-05-27,39,36,8,20.000000000000,0,720.22000000,VIP Customer,144.04000000
C006542,3,Repeating-Customer,32,Adults,2024-11-06,21,18,9,0.000000000000,0,981.96000000,VIP Customer,327.32000000
C006543,2,Repeating-Customer,41,Adults,2023-01-22,6,40,5,16.666666666666,0,384.47000000,Regular Customer,192.24000000
C006550,4,Repeating-Customer,39,Adults,2024-09-12,53,20,10,0.000000000000,0,1155.70000000,VIP Customer,288.93000000
C006555,1,One-Time-Customer,39,Adults,2022-06-01,0,47,2,0.000000000000,10,307.24000000,Regular Customer,307.24000000
C006557,1,One-Time-Customer,38,Adults,2021-07-01,0,58,3,0.000000000000,20,435.17000000,Regular Customer,435.17000000
C006560,1,One-Time-Customer,61,Seniors,2020-07-10,0,70,2,33.333333333333,20,71.89000000,Regular Customer,71.89000000
C006562,1,One-Time-Customer,58,Old,2021-06-06,0,59,3,0.000000000000,0,291.24000000,Regular Customer,291.24000000
