product_id,category,color,size,season,supplier,cost_price,list_price
19702,Dresses,Black,XL,Winter,D,46.29,60.61
19703,Tops,White,XS,Spring,D,46.96,71.63
19704,Shoes,White,L,Summer,D,16.50,20.06
19705,Tops,Black,XS,Fall,B,14.55,181.85
19706,Dresses,Yellow,L,Fall,A,20.63,191.14
19707,Shoes,Red,XS,Winter,D,78.20,83.91
19708,Bottoms,White,S,Summer,A,7.29,83.82
19709,Accessories,Blue,M,Spring,B,69.38,127.71
19710,Bottoms,NULL,XL,Summer,D,24.04,99.00
19711,Tops,White,L,Fall,D,46.40,65.12
19712,Bottoms,Black,S,Fall,D,27.08,157.36
19713,Bottoms,Black,L,Spring,C,18.54,185.47
19714,Accessories,Green,M,Fall,A,69.28,172.25
19715,Accessories,Yellow,L,Spring,D,11.72,150.73
19716,Bottoms,Red,M,Spring,A,33.47,95.96
19717,Accessories,Black,M,Fall,B,36.15,62.76
19718,Bottoms,Green,L,Spring,B,14.38,169.93
19719,Shoes,Green,S,Fall,A,58.10,123.71
19720,Bottoms,Blue,XS,Summer,C,76.38,183.42
19721,Dresses,Green,S,Fall,C,40.22,169.38
19722,Accessories,Red,S,Spring,C,69.30,43.83
19723,Accessories,Blue,S,Fall,A,73.05,58.86
19724,Tops,Black,L,Spring,D,35.82,87.88
19725,Tops,Yellow,XS,Fall,B,34.86,156.87
19726,Dresses,Black,XS,Fall,A,43.85,131.01
19727,Accessories,Green,M,Spring,D,28.44,111.20
19728,Accessories,White,XS,Winter,C,8.89,27.45
19729,Tops,Red,S,Fall,C,62.87,27.71
19730,Tops,Red,L,Spring,D,10.49,172.14
19731,Bottoms,Green,XS,Winter,D,11.03,35.50
19732,Accessories,Red,M,Winter,D,62.21,81.03
19733,NULL,Blue,XS,Summer,A,50.36,155.32
19734,Bottoms,Green,L,Summer,B,36.30,91.23
19735,Accessories,White,S,Fall,B,64.79,63.45
19736,Dresses,Black,XS,Spring,D,33.52,115.74
19737,Tops,Red,L,Fall,B,48.68,105.43
19738,Tops,NULL,M,Spring,B,38.47,53.26
19739,Tops,Black,S,Summer,A,32.76,136.96
19740,Shoes,White,M,Winter,B,52.27,20.83
19741,Dresses,White,XL,Spring,C,62.18,155.47
19742,Dresses,Blue,M,Fall,D,28.35,186.81
19743,Bottoms,White,M,Winter,B,74.87,148.61
19744,Shoes,White,XS,Winter,A,55.95,89.87
19745,Accessories,Red,XS,Fall,D,5.33,29.50
19746,Dresses,Black,M,Fall,D,11.02,78.57
19747,Shoes,Yellow,L,Spring,B,73.14,120.11
19748,Shoes,Red,XL,Fall,D,13.58,66.93
19749,Dresses,Red,XS,Spring,D,67.11,106.15
19750,Bottoms,Green,S,Fall,C,76.30,64.37
19751,Shoes,Yellow,L,Fall,B,33.81,174.71
19752,Tops,Green,XS,Winter,C,17.67,22.00
19753,Shoes,Blue,S,Winter,D,36.57,115.12
19754,Accessories,Yellow,S,Summer,D,65.45,11.12
19755,Dresses,Blue,M,Winter,D,68.98,80.53
19756,Accessories,White,XL,Winter,C,40.96,117.12
19757,Bottoms,Blue,XS,Fall,A,65.49,42.43
19758,Tops,Blue,M,Winter,C,66.23,144.24
19759,Dresses,White,M,Winter,C,13.55,44.91
19760,Shoes,Black,XL,Spring,C,60.53,132.15
19761,Tops,White,L,Spring,C,62.60,174.03
19762,Shoes,White,M,Summer,D,5.59,142.51
19763,Bottoms,Black,L,Winter,C,12.44,26.32
19764,Dresses,White,XL,Spring,C,22.56,195.91
19765,Bottoms,Green,M,Summer,A,27.56,128.43
19766,Bottoms,Blue,XS,Summer,C,10.23,170.65
19767,Bottoms,White,L,Winter,C,58.34,18.52
19768,Bottoms,Red,XL,Winter,D,46.62,177.51
19769,Shoes,Blue,S,Winter,A,39.66,180.76
19770,Accessories,Green,M,Spring,D,50.65,45.78
19771,Shoes,Green,M,Summer,D,24.58,178.35
19772,Tops,White,M,Summer,C,71.09,59.40
19773,Bottoms,Black,XS,Summer,D,19.55,182.74
19774,Tops,Red,XS,Winter,D,78.13,43.10
19775,Shoes,White,S,Summer,A,78.19,132.41
19776,Bottoms,Black,M,Spring,C,17.75,168.80
19777,Shoes,Green,XL,Fall,C,36.63,16.05
19778,Bottoms,Blue,XS,Summer,B,25.90,162.06
19779,Shoes,Green,XS,Spring,C,48.35,110.83
19780,Dresses,White,S,Winter,D,12.41,74.49
19781,Accessories,Black,XL,Winter,A,12.73,86.42
19782,Accessories,White,L,Fall,B,68.40,81.01
19783,Bottoms,Green,XS,Fall,B,63.38,187.21
19784,Dresses,Red,XL,Winter,D,43.32,91.74
19785,Tops,Green,L,Winter,B,76.01,122.74
19786,Dresses,White,XS,Winter,C,43.10,156.12
19787,Bottoms,Black,XS,Fall,A,42.93,10.19
19788,Dresses,White,XL,Winter,C,32.64,95.87
19789,Tops,Blue,XS,Winter,D,16.63,19.08
19790,Bottoms,Blue,L,Fall,D,33.75,91.20
19791,Accessories,Black,XS,Spring,D,41.97,18.78
19792,Dresses,Green,M,Winter,D,62.11,137.02
19793,Accessories,White,L,Winter,D,21.13,22.74
19794,Accessories,Yellow,XL,Fall,C,37.24,58.27
19795,Shoes,Yellow,XL,Spring,D,47.46,127.88
19796,Tops,Blue,XS,Summer,B,39.98,78.75
19797,Dresses,NULL,L,Spring,C,53.17,146.73
19798,Accessories,Blue,XL,Summer,A,23.50,97.70
19799,Accessories,Green,M,Summer,D,65.62,38.78
19800,Tops,Black,S,Summer,B,24.11,118.67
19801,Accessories,Red,M,Fall,C,59.58,75.16
19802,Accessories,White,M,Spring,C,15.99,90.00
19803,Accessories,White,L,Summer,D,26.33,139.57
19804,Accessories,Yellow,XS,Fall,B,35.67,109.44
19805,Shoes,Black,XL,Summer,D,35.00,99.41
19806,Shoes,Red,XS,Fall,B,47.92,132.69
19807,Bottoms,Red,L,Fall,D,8.63,75.03
19808,Dresses,Red,L,Winter,C,66.64,126.90
19809,Tops,Black,XL,Summer,C,54.44,99.81
19810,Bottoms,Black,M,Spring,A,33.10,92.03
19811,Shoes,White,L,Winter,D,12.36,174.00
19812,Shoes,Blue,XL,Fall,A,20.88,189.21
19813,Shoes,Green,M,Winter,A,53.59,85.67
19814,Bottoms,White,S,Fall,B,48.63,107.60
19815,Shoes,Yellow,S,Fall,B,18.25,177.54
19816,Bottoms,NULL,L,Summer,B,72.99,152.89
19817,Shoes,Yellow,XL,Fall,B,72.00,146.13
19818,Accessories,Red,S,Winter,B,29.26,191.19
19819,Accessories,Blue,XS,Fall,D,74.20,121.73
19820,Dresses,Green,XS,Spring,D,13.04,163.95
19821,Shoes,Red,XL,Spring,D,23.83,172.98
19822,Dresses,Black,XS,Summer,B,69.45,57.76
19823,Bottoms,NULL,L,Fall,B,60.36,77.65
19824,Dresses,Black,S,Spring,C,11.22,106.46
19825,Shoes,Green,S,Spring,D,66.65,195.45
19826,Bottoms,Yellow,XL,Fall,B,79.12,53.25
19827,Bottoms,Green,M,Spring,C,48.29,171.59
19828,Accessories,Red,S,Spring,D,77.58,131.82
19829,Bottoms,Black,M,Summer,D,9.78,19.59
19830,Bottoms,White,M,Summer,B,29.62,80.12
19831,NULL,Yellow,XL,Spring,D,25.27,22.85
19832,Bottoms,White,M,Summer,B,7.00,82.77
19833,Tops,Black,M,Fall,B,31.17,149.70
19834,Accessories,Green,XL,Summer,B,34.45,100.53
19835,Accessories,Yellow,XL,Fall,A,13.74,94.63
19836,Bottoms,Blue,XL,Summer,B,7.83,62.16
19837,Dresses,Yellow,XL,Summer,C,65.65,33.01
19838,Accessories,Black,XL,Fall,C,22.81,134.02
19839,Accessories,Red,XS,Fall,C,15.54,15.57
19840,Tops,White,L,Spring,B,8.88,183.96
19841,Bottoms,Yellow,S,Spring,A,37.69,47.52
19842,Accessories,Red,XL,Winter,A,32.35,143.64
19843,Accessories,Blue,M,Summer,C,7.03,189.47
19844,Accessories,White,S,Winter,B,16.25,61.68
19845,Accessories,White,XL,Spring,B,72.03,41.43
19846,Dresses,White,XS,Winter,B,25.04,118.77
19847,Shoes,Yellow,M,Winter,A,60.43,190.11
19848,Tops,Red,XS,Spring,B,60.23,78.65
19849,Dresses,Green,L,Summer,B,30.56,196.83
19850,Tops,Red,L,Summer,B,60.62,64.80
19851,Accessories,Green,XL,Fall,B,18.70,63.22
19852,Tops,Yellow,L,Fall,A,39.27,25.36
19853,Bottoms,Black,XL,Fall,B,15.47,49.16
19854,Bottoms,White,XL,Spring,A,24.21,174.60
19855,Shoes,Red,L,Spring,C,23.69,91.20
19856,Shoes,Blue,L,Winter,C,23.76,103.79
19857,Tops,Blue,XS,Winter,A,29.95,131.21
19858,Dresses,Green,XS,Winter,A,61.09,45.95
19859,Dresses,Green,XS,Fall,B,58.91,151.07
19860,Accessories,White,M,Fall,B,67.24,169.12
19861,Dresses,Green,M,Winter,B,21.85,63.56
19862,Shoes,Blue,S,Summer,D,32.60,110.26
19863,Dresses,Red,XL,Winter,A,71.22,77.32
19864,Accessories,Red,XL,Winter,A,38.26,23.55
19865,Bottoms,Green,M,Fall,C,51.54,25.58
19866,Dresses,Green,M,Fall,A,6.77,21.30
19867,Dresses,Yellow,XL,Spring,B,71.32,13.12
19868,Shoes,Blue,S,Spring,D,35.34,132.90
19869,Tops,Black,L,Winter,A,30.21,152.50
19870,Bottoms,Red,S,Fall,D,48.00,195.79
19871,Tops,Green,M,Fall,D,63.58,169.97
19872,Accessories,Yellow,M,Fall,A,38.91,43.82
19873,Accessories,Yellow,L,Summer,A,36.19,60.38
19874,Tops,Yellow,L,Fall,D,49.23,147.30
19875,Shoes,Yellow,S,Summer,B,73.58,94.90
19876,Shoes,White,XL,Spring,D,56.67,175.23
19877,Shoes,Green,XL,Fall,D,79.85,72.31
19878,Bottoms,Green,XS,Fall,C,44.02,164.32
19879,Accessories,Yellow,S,Spring,C,65.95,182.89
19880,Accessories,Red,M,Winter,D,11.30,196.84
19881,Accessories,Green,XS,Spring,B,50.29,115.19
19882,Bottoms,White,S,Winter,C,32.04,115.58
19883,Accessories,White,XL,Summer,B,20.75,167.87
19884,Tops,Yellow,L,Spring,B,9.80,136.79
19885,Dresses,White,M,Winter,B,67.39,72.06
19886,Bottoms,Blue,XS,Spring,A,7.35,136.35
19887,Dresses,White,L,Summer,C,14.14,182.52
19888,Tops,Yellow,M,Winter,D,64.26,195.77
19889,Shoes,Yellow,XL,Spring,B,6.57,178.49
19890,Shoes,Yellow,XL,Fall,D,38.73,61.43
19891,Shoes,Red,XL,Spring,C,49.11,199.88
19892,Bottoms,Black,S,Fall,A,22.92,116.43
19893,Shoes,Green,M,Fall,D,38.14,191.04
19894,Bottoms,Green,S,Spring,C,7.27,163.66
19895,Bottoms,Green,XL,Fall,C,27.18,19.87
19896,Dresses,NULL,M,Winter,B,34.66,136.51
19897,Shoes,White,M,Winter,B,47.29,82.91
19898,Accessories,White,XL,Winter,A,59.62,129.77
19899,Shoes,Black,S,Spring,D,34.44,73.94
19900,Shoes,Black,XS,Spring,A,54.10,160.36
19901,Shoes,Black,XL,Summer,D,57.95,43.21
19902,Accessories,Black,XL,Fall,A,25.57,42.99
19903,Accessories,Black,XS,Spring,D,75.69,84.53
19904,Bottoms,Green,XS,Spring,B,45.39,153.46
19905,Accessories,Green,M,Fall,C,29.29,139.18
19906,Bottoms,Black,XS,Winter,B,52.28,127.16
19907,Dresses,Green,M,Winter,B,37.88,144.55
19908,Bottoms,Black,XS,Spring,B,26.98,42.87
19909,Shoes,Black,S,Fall,A,10.15,191.02
19910,Tops,Black,M,Summer,D,54.42,83.36
19911,Tops,Green,S,Summer,A,40.20,120.34
19912,Shoes,Blue,XS,Summer,A,44.96,138.62
19913,Bottoms,Blue,S,Winter,B,69.97,37.07
19914,Shoes,Yellow,XL,Fall,C,13.66,174.28
19915,Accessories,Yellow,XS,Fall,B,31.61,43.07
19916,Bottoms,Blue,M,Fall,B,7.61,30.79
19917,Shoes,Red,XS,Spring,D,38.90,17.85
19918,Accessories,Blue,L,Spring,C,28.57,121.11
19919,Accessories,Blue,XL,Spring,D,5.87,123.17
19920,Bottoms,Blue,M,Spring,A,55.18,49.60
19921,Dresses,White,XS,Spring,B,42.58,91.59
19922,Dresses,Black,XL,Fall,B,71.08,51.39
19923,Accessories,Yellow,M,Summer,A,34.54,12.13
19924,Dresses,Green,XL,Summer,D,27.18,112.00
19925,Accessories,White,M,Spring,B,9.68,150.31
19926,Dresses,Black,XL,Summer,D,70.93,61.91
19927,Accessories,Blue,M,Winter,B,62.52,124.82
19928,Accessories,Blue,M,Spring,C,39.65,149.13
19929,Accessories,White,L,Summer,C,22.80,46.86
19930,Accessories,Green,M,Summer,D,34.15,167.66
19931,Tops,White,L,Summer,D,10.17,23.43
19932,Dresses,White,XS,Spring,B,30.44,91.02
19933,Accessories,Yellow,XS,Fall,A,5.25,39.07
19934,Shoes,Black,XL,Winter,A,33.65,46.43
19935,Bottoms,Red,S,Summer,A,69.11,43.74
19936,Shoes,Yellow,S,Fall,D,56.33,47.24
19937,Shoes,Green,XS,Winter,C,61.60,173.82
19938,Tops,Green,L,Fall,D,5.54,176.56
19939,Dresses,White,M,Spring,B,71.07,15.63
19940,Tops,White,XL,Spring,A,58.55,45.25
19941,Dresses,Blue,M,Fall,D,28.86,183.71
19942,Accessories,White,M,Spring,B,74.55,28.36
19943,Tops,Black,S,Winter,C,78.45,142.09
19944,Bottoms,Blue,XS,Summer,A,24.06,21.21
19945,Dresses,Red,L,Spring,B,11.79,29.00
19946,Tops,Black,S,Spring,D,66.76,115.81
19947,Bottoms,Green,M,Summer,D,22.62,16.39
19948,Shoes,Green,M,Spring,C,16.23,178.48
19949,Accessories,Black,XS,Fall,B,75.69,77.16
19950,Accessories,Yellow,L,Fall,C,43.03,186.93
19951,Shoes,White,XS,Fall,B,61.38,28.09
19952,Tops,White,XL,Summer,D,50.02,51.48
19953,Shoes,White,XL,Fall,B,50.92,62.80
19954,Bottoms,Green,S,Summer,D,56.44,54.72
19955,Dresses,Black,XS,Fall,C,23.31,103.55
19956,Tops,White,M,Spring,B,47.85,39.84
19957,Dresses,Yellow,XL,Winter,B,6.66,30.53
19958,Shoes,Blue,S,Spring,C,28.33,80.55
19959,Accessories,Green,XL,Spring,A,20.76,34.02
19960,Dresses,Yellow,XL,Summer,C,14.87,125.00
19961,Dresses,Black,XL,Fall,A,20.33,125.82
19962,Accessories,Yellow,XL,Winter,C,75.10,89.09
19963,Dresses,Black,XS,Winter,D,45.79,109.63
19964,Dresses,Black,M,Fall,C,23.94,193.95
19965,Accessories,Black,XS,Spring,C,16.87,170.53
19966,Accessories,Red,S,Summer,D,72.25,146.98
19967,Shoes,Blue,S,Fall,A,59.03,157.90
19968,Shoes,Yellow,S,Summer,A,70.95,135.98
19969,Dresses,NULL,M,Fall,C,74.50,61.09
19970,Tops,Yellow,XS,Fall,C,72.80,16.57
19971,Shoes,White,S,Summer,C,34.60,39.23
19972,Shoes,Yellow,XS,Winter,D,25.65,147.97
19973,Tops,Red,M,Spring,A,41.06,19.87
19974,Tops,Red,M,Fall,A,30.79,49.75
19975,Accessories,Green,S,Summer,D,29.40,36.14
19976,Shoes,Black,XS,Spring,D,47.27,119.89
19977,Bottoms,Red,L,Winter,A,65.24,88.22
19978,Bottoms,Black,M,Summer,B,51.17,191.53
19979,Dresses,Blue,S,Winter,A,27.56,95.75
19980,Shoes,NULL,M,Summer,A,30.90,10.39
19981,Bottoms,Green,XS,Summer,C,34.98,182.76
19982,Shoes,Green,L,Summer,B,11.41,46.60
19983,Shoes,White,L,Fall,B,74.62,77.88
19984,Bottoms,Red,L,Spring,C,16.39,106.29
19985,Shoes,Blue,L,Summer,B,18.80,144.98
19986,Tops,Black,XL,Fall,A,53.08,52.68
19987,Dresses,Yellow,XS,Fall,B,24.90,37.60
19988,Accessories,Yellow,L,Spring,C,70.63,65.43
19989,Bottoms,Yellow,XS,Winter,B,51.26,102.27
19990,Accessories,Yellow,XL,Summer,B,22.74,131.53
19991,Dresses,Red,S,Summer,B,41.44,157.70
19992,Tops,White,XL,Spring,D,44.36,62.30
19993,Tops,Green,M,Spring,D,74.90,162.78
19994,Tops,Yellow,XS,Fall,B,62.58,127.07
19995,Tops,Red,S,Fall,B,72.73,148.29
19996,Bottoms,White,L,Spring,A,49.52,194.59
19997,Bottoms,Blue,S,Spring,C,74.47,173.28
19998,Shoes,Yellow,XL,Winter,C,42.40,60.48
19999,Shoes,Black,L,Fall,B,79.47,144.22
20000,Dresses,Blue,XL,Winter,C,47.64,78.23
20001,Shoes,Blue,M,Summer,B,77.85,167.26
20002,Dresses,Yellow,L,Spring,D,36.34,148.34
20003,Dresses,Black,XS,Spring,D,64.60,31.68
20004,Dresses,Red,L,Winter,A,8.88,154.90
20005,Tops,Black,S,Winter,A,57.72,74.67
20006,Accessories,White,S,Summer,D,37.81,112.81
20007,Accessories,Blue,L,Winter,A,32.01,173.58
20008,Bottoms,Yellow,S,Winter,A,56.24,120.91
20009,Dresses,Black,XL,Winter,D,41.98,171.67
20010,Tops,Green,XS,Winter,A,35.32,34.62
20011,Shoes,Black,M,Winter,A,18.46,13.40
20012,Shoes,Black,XL,Summer,C,71.76,177.91
20013,Bottoms,White,M,Summer,C,49.67,114.43
20014,Bottoms,Yellow,XS,Winter,B,13.66,188.04
20015,Dresses,Blue,L,Summer,D,54.86,195.25
20016,Dresses,White,S,Spring,D,11.66,75.77
20017,Shoes,White,L,Fall,A,28.55,98.32
20018,Shoes,Green,L,Summer,C,45.33,195.37
20019,Shoes,White,XS,Fall,A,36.24,153.24
20020,Shoes,Yellow,XL,Summer,D,56.97,167.02
20021,Accessories,White,XS,Summer,B,74.13,51.66
20022,Dresses,Green,L,Spring,D,53.93,170.49
20023,Dresses,Red,M,Fall,D,23.83,172.22
20024,Shoes,White,XS,Winter,C,34.36,148.94
20025,Tops,Black,XL,Fall,A,67.59,194.72
20026,Shoes,White,XS,Winter,D,14.42,38.83
20027,Bottoms,Blue,S,Winter,A,59.30,123.68
20028,Tops,Black,XL,Spring,B,50.27,163.89
20029,Bottoms,Black,S,Spring,C,20.23,67.41
20030,Tops,Red,M,Winter,D,37.98,128.35
20031,Bottoms,Blue,L,Summer,B,28.16,40.16
20032,Shoes,Blue,S,Fall,B,19.76,64.19
20033,Shoes,Blue,S,Summer,B,17.45,138.72
20034,Tops,White,L,Spring,C,54.31,141.96
20035,Bottoms,White,M,Summer,D,25.85,109.08
20036,Accessories,Black,L,Summer,D,67.02,58.00
20037,Tops,Red,S,Fall,A,42.17,131.84
20038,Tops,White,XS,Winter,A,22.22,62.71
20039,Dresses,Yellow,S,Spring,D,15.46,15.21
20040,Tops,Yellow,L,Fall,B,64.12,126.33
20041,Accessories,White,XL,Spring,B,32.31,22.05
20042,Shoes,Red,XL,Fall,D,45.73,79.52
20043,Bottoms,Blue,L,Winter,C,68.90,146.17
20044,Dresses,Black,XL,Spring,D,24.75,171.56
20045,Bottoms,White,L,Summer,C,19.71,77.82
20046,Shoes,NULL,XS,Summer,C,70.23,91.80
20047,Tops,Red,L,Spring,C,68.88,22.74
20048,Accessories,Blue,XS,Winter,A,36.89,18.03
20049,Dresses,NULL,XL,Fall,D,66.92,43.11
20050,Accessories,Green,M,Winter,B,72.96,55.00
20051,Accessories,Green,XL,Summer,B,28.56,65.84
20052,Accessories,Green,L,Winter,B,11.48,104.65
20053,Accessories,White,XL,Winter,C,49.87,192.60
20054,Shoes,Yellow,M,Spring,D,6.29,163.33
20055,Accessories,NULL,XL,Summer,C,45.51,67.38
20056,Accessories,Red,M,Winter,C,32.49,177.53
20057,Shoes,Yellow,S,Winter,D,52.68,131.88
20058,Bottoms,Yellow,L,Summer,A,23.25,141.31
20059,Shoes,Black,L,Summer,A,14.15,155.76
20060,Tops,Yellow,M,Spring,B,79.99,86.22
20061,Shoes,Yellow,XS,Winter,D,18.98,44.16
20062,Bottoms,Yellow,M,Summer,B,75.95,76.45
20063,Tops,White,S,Summer,B,34.01,197.41
20064,Tops,Green,L,Fall,C,43.57,37.89
20065,Dresses,Black,L,Spring,A,60.91,190.88
20066,Accessories,Black,XL,Fall,C,65.35,193.23
20067,Tops,Yellow,M,Fall,B,8.70,141.41
20068,Tops,Yellow,S,Fall,A,37.61,160.07
20069,Bottoms,Green,XL,Winter,B,40.82,78.25
20070,Tops,Black,XS,Spring,A,50.73,93.13
20071,Bottoms,White,XL,Spring,B,35.76,12.15
20072,Accessories,Blue,S,Fall,A,62.94,66.68
20073,Dresses,White,M,Spring,B,76.76,169.47
20074,Dresses,White,XS,Fall,C,41.95,157.68
20075,Accessories,Blue,L,Winter,C,24.33,63.01
20076,Accessories,Green,XL,Fall,A,54.69,118.68
20077,Shoes,Green,S,Fall,B,79.91,43.09
20078,Tops,Blue,M,Spring,A,22.32,152.91
20079,Tops,Yellow,XL,Fall,D,27.28,37.06
20080,Tops,White,S,Summer,C,52.03,95.04
20081,Bottoms,Red,XS,Winter,A,59.56,57.67
20082,Shoes,Black,XL,Fall,C,8.80,25.79
20083,Tops,Black,XL,Summer,A,41.56,167.17
20084,Bottoms,Black,M,Summer,B,19.17,11.00
20085,Bottoms,Red,S,Spring,C,21.25,132.89
20086,Dresses,White,S,Winter,D,20.91,12.14
20087,Bottoms,Green,L,Fall,B,30.95,83.73
20088,Accessories,Yellow,L,Winter,A,77.73,142.49
20089,Bottoms,Blue,S,Winter,B,50.21,109.02
20090,Accessories,Black,XL,Fall,D,27.55,76.03
20091,Accessories,Yellow,XS,Winter,B,26.93,79.83
20092,Dresses,Red,L,Winter,B,78.98,35.96
20093,Dresses,Yellow,L,Spring,D,46.40,77.92
20094,Bottoms,Blue,XS,Fall,B,52.33,140.86
20095,Dresses,White,M,Fall,D,36.91,10.72
20096,Dresses,Red,XL,Fall,B,5.04,101.35
20097,Tops,Yellow,L,Winter,C,28.92,52.83
20098,Bottoms,Red,M,Winter,C,64.76,111.60
20099,Bottoms,Blue,S,Summer,A,20.95,176.61
20100,Bottoms,Blue,L,Spring,A,72.20,11.83
20101,Dresses,Black,XS,Spring,D,10.69,65.69
20102,Dresses,White,S,Fall,A,73.24,35.70
20103,Accessories,Blue,S,Fall,D,16.08,183.14
20104,Shoes,Black,XL,Fall,A,57.09,101.35
20105,Shoes,Yellow,M,Spring,B,22.60,107.87
20106,Shoes,Black,XL,Spring,B,5.68,15.87
20107,Tops,Blue,S,Spring,B,64.49,160.06
20108,Dresses,Red,XL,Fall,A,51.71,199.33
20109,Accessories,Yellow,XS,Spring,C,48.65,186.83
20110,Accessories,Red,L,Summer,A,11.10,46.06
20111,Shoes,Red,XS,Fall,D,35.18,148.75
20112,Tops,Black,S,Spring,A,20.26,198.38
20113,Tops,Red,XL,Spring,D,20.70,104.38
20114,Shoes,White,M,Fall,D,22.26,82.75
20115,Shoes,Red,M,Winter,C,50.91,28.02
20116,Dresses,Yellow,S,Winter,C,74.30,56.41
20117,Tops,Yellow,L,Fall,B,6.73,35.49
20118,Accessories,Red,XL,Summer,D,62.18,150.88
20119,Shoes,Black,XS,Winter,A,35.95,51.36
20120,Dresses,Yellow,XS,Summer,D,27.36,128.94
20121,Accessories,Green,M,Fall,C,32.81,87.18
20122,Tops,White,XS,Fall,D,43.80,11.15
20123,Shoes,Black,L,Winter,A,54.92,193.21
20124,Shoes,White,S,Summer,A,77.19,149.03
20125,Dresses,White,XL,Spring,A,19.84,42.10
20126,Dresses,Red,XS,Winter,C,47.09,106.83
20127,Tops,White,S,Summer,D,6.97,183.75
20128,Shoes,Red,XL,Fall,A,77.55,123.93
20129,Dresses,White,S,Fall,D,58.50,31.60
20130,Shoes,Yellow,XS,Fall,A,68.02,190.04
20131,Tops,Green,S,Winter,D,25.45,173.96
20132,Shoes,White,L,Fall,C,53.83,165.66
20133,Accessories,Blue,M,Fall,B,37.07,149.09
20134,Shoes,Red,XL,Summer,D,40.85,146.17
20135,Bottoms,Green,XL,Winter,D,12.29,152.58
20136,Bottoms,Red,L,Spring,C,18.87,103.77
20137,Tops,Green,S,Summer,A,45.24,18.53
20138,Tops,Red,XL,Summer,B,15.39,44.15
20139,Tops,Blue,M,Fall,C,18.59,82.36
20140,Accessories,Yellow,XS,Fall,A,56.37,185.94
20141,Accessories,Blue,XL,Winter,C,42.92,84.71
20142,Shoes,Green,L,Fall,B,66.89,154.63
20143,Dresses,Black,L,Fall,A,39.36,120.42
20144,Bottoms,Red,M,Spring,A,11.03,20.97
20145,Bottoms,Black,L,Summer,D,11.04,152.41
20146,Bottoms,White,S,Spring,A,54.99,126.26
20147,Shoes,Blue,XL,Spring,C,29.94,198.17
20148,Shoes,Red,XL,Spring,B,45.53,41.53
20149,Tops,Blue,XL,Spring,A,49.62,97.43
20150,Dresses,White,S,Winter,A,33.28,46.88
20151,Tops,Yellow,S,Winter,D,29.15,158.53
20152,Shoes,Green,XL,Spring,C,70.04,161.09
20153,Accessories,Red,XL,Fall,A,22.87,73.32
20154,Tops,Red,L,Spring,C,8.90,29.70
20155,Shoes,Red,XS,Spring,A,57.33,50.64
20156,Shoes,Green,S,Summer,B,59.48,85.94
20157,Accessories,Blue,L,Spring,C,9.69,11.11
20158,Accessories,Green,XL,Winter,C,22.47,27.00
20159,Accessories,Yellow,XL,Winter,A,13.80,88.71
20160,Dresses,Blue,XL,Spring,A,58.51,179.29
20161,Shoes,Yellow,XS,Summer,D,31.83,16.95
20162,Accessories,Red,S,Summer,D,51.13,78.94
20163,Dresses,Green,XL,Winter,C,15.33,189.77
20164,Bottoms,Yellow,L,Summer,B,28.09,112.79
20165,Bottoms,White,M,Winter,D,40.46,178.29
20166,Bottoms,Green,M,Fall,C,56.03,195.65
20167,Shoes,Blue,XS,Fall,B,18.50,130.88
20168,Dresses,Red,S,Winter,C,38.98,61.51
20169,Dresses,Blue,S,Fall,A,30.94,198.50
20170,Bottoms,Black,XS,Winter,C,23.69,99.09
20171,Tops,Red,M,Spring,C,21.68,77.53
20172,Bottoms,White,M,Spring,A,15.02,52.45
20173,Shoes,White,XL,Winter,D,33.18,76.81
20174,Bottoms,Black,L,Summer,A,78.00,137.68
20175,Bottoms,Blue,XL,Summer,C,78.67,58.17
20176,Dresses,White,S,Winter,A,70.27,88.80
20177,Bottoms,Blue,XL,Summer,C,37.67,55.15
20178,Accessories,Red,S,Winter,A,9.60,88.61
20179,Accessories,Green,XL,Summer,B,58.39,46.09
20180,Tops,Red,L,Winter,D,41.28,176.49
20181,Shoes,Blue,XL,Winter,A,7.94,149.34
20182,Shoes,Yellow,XL,Summer,D,74.03,92.48
20183,Dresses,Black,XL,Spring,D,16.97,197.82
20184,Shoes,Yellow,S,Summer,A,47.37,136.22
20185,Tops,Red,XL,Fall,D,36.28,135.75
20186,Accessories,White,M,Fall,B,57.50,127.29
20187,Dresses,Red,M,Fall,B,47.92,106.90
20188,Accessories,Red,L,Winter,D,9.32,50.67
20189,Tops,Red,XS,Spring,C,41.07,93.51
20190,Dresses,Black,XL,Fall,A,34.33,165.12
20191,Bottoms,Blue,XL,Fall,D,50.32,57.52
20192,Shoes,Black,S,Winter,C,28.92,158.97
20193,Tops,White,XS,Spring,A,38.62,13.11
20194,Dresses,Blue,XS,Summer,A,45.44,124.05
20195,Accessories,White,XL,Fall,C,44.34,122.15
20196,Dresses,Blue,XL,Winter,C,56.69,134.74
20197,Bottoms,Blue,XL,Summer,A,15.34,181.84
20198,Tops,Yellow,XS,Spring,B,15.61,144.87
20199,Dresses,Red,M,Winter,A,6.40,146.58
20200,Tops,Red,S,Fall,B,27.23,103.61
20201,Tops,Black,M,Summer,A,14.60,57.58
20202,Accessories,Blue,XL,Spring,B,10.78,193.87
20203,Shoes,White,XS,Fall,C,66.16,87.43
20204,Bottoms,Red,M,Winter,C,25.32,155.58
